datetime,AUDCAD,AUDNZD,USDCHF,AUDUSD,NZDCAD,GBPAUD,CADJPY,EURAUD,CHFJPY,USDCAD,GBPJPY,GBPUSD,EURUSD,EURJPY,USDJPY
2025-07-31 08:00:00+00:00,1.9657,1.1253,0.1463,1.2546,1.1737,0.9945,1.471,0.1097,0.1422,0.8625,0.1283,-0.1727,0.1578,-0.9349,-0.5424
2025-08-01 08:00:00+00:00,1.9657,1.1253,0.1141,1.1834,1.1607,0.9945,1.4889,0.123,0.1422,0.8126,0.1283,-0.2285,0.1341,-0.9349,-0.5866
2025-08-04 04:00:00+00:00,1.9657,1.1253,0.1565,1.3428,1.2066,0.9945,1.496,0.1412,0.1361,0.9724,0.1311,-0.1232,0.164,-0.9191,-0.4415
2025-08-05 04:00:00+00:00,1.9657,1.1253,0.1565,1.2941,1.2,0.9945,1.5043,0.1412,0.1074,0.9724,0.1253,-0.1111,0.164,-0.9478,-0.4229
2025-08-06 04:00:00+00:00,1.9657,1.1253,0.1565,1.3708,1.2211,0.9945,1.533,0.1412,0.1511,0.9724,0.1747,-0.1111,0.164,-0.9211,-0.4162
2025-08-07 04:00:00+00:00,1.9657,1.1253,0.1565,1.3701,1.2211,0.9945,1.533,0.1562,0.1834,0.9724,0.1747,-0.1111,0.1462,-0.9019,-0.3989
2025-08-08 04:00:00+00:00,1.9657,1.1253,0.1565,1.4029,1.2211,1.0097,1.533,0.1562,0.1848,0.9724,0.1747,-0.1248,0.1763,-0.9019,-0.3581
2025-08-11 00:00:00+00:00,1.9657,1.1253,0.1565,1.4162,1.2211,1.0097,1.533,0.1562,0.1971,0.9724,0.1742,-0.1416,0.1694,-0.8995,-0.3581
2025-08-12 00:00:00+00:00,1.9657,1.1253,0.1533,1.4162,1.2211,1.0097,1.533,0.1562,0.2114,0.9724,0.1494,-0.0864,0.1935,-0.8907,-0.3581
2025-08-13 00:00:00+00:00,1.9657,1.1253,0.17,1.4298,1.2212,1.0132,1.533,0.1562,0.2114,0.9724,0.1123,-0.136,0.1879,-0.909,-0.3581
2025-08-14 00:00:00+00:00,1.9673,1.1253,0.1849,1.4316,1.2231,1.016,1.5447,0.1562,0.2109,0.9724,0.1709,-0.2531,0.183,-0.8803,-0.3585
2025-08-15 00:00:00+00:00,1.9813,1.1253,0.1849,1.4444,1.2476,0.9676,1.5617,0.1746,0.227,0.977,0.1992,-0.2455,0.2219,-0.8648,-0.3399
2025-08-17 20:00:00+00:00,1.9813,1.1253,0.1849,1.4444,1.2476,0.9798,1.5616,0.1603,0.227,0.9818,0.2031,-0.2502,0.2209,-0.8648,-0.3399
2025-08-18 20:00:00+00:00,1.9813,1.1253,0.1849,1.4444,1.2476,0.9897,1.5783,0.19,0.227,0.9904,0.2304,-0.2327,0.2326,-0.8648,-0.3399
2025-08-19 20:00:00+00:00,1.9813,1.1336,0.1849,1.4511,1.2476,0.9185,1.5832,0.1813,0.227,0.9868,0.2304,-0.2327,0.2326,-0.8648,-0.3399
2025-08-20 20:00:00+00:00,1.985,1.1463,0.1883,1.4292,1.2458,0.876,1.5732,0.1442,0.227,0.9826,0.2444,-0.2327,0.2326,-0.8508,-0.3399
2025-08-21 20:00:00+00:00,1.9877,1.1632,0.1971,1.4077,1.2519,0.8921,1.6121,0.1689,0.227,0.9664,0.2444,-0.2208,0.2357,-0.8508,-0.3416
2025-08-22 20:00:00+00:00,1.9982,1.1521,0.1909,1.49,1.2643,0.8921,1.623,0.1857,0.2404,1.011,0.2444,-0.2027,0.2448,-0.8508,-0.317
2025-08-25 16:00:00+00:00,1.9982,1.1295,0.2134,1.5036,1.2643,0.8921,1.6281,0.2101,0.2404,1.011,0.2444,-0.197,0.2725,-0.8508,-0.3041
2025-08-26 16:00:00+00:00,1.9982,1.1952,0.2134,1.5036,1.2786,0.8921,1.6281,0.2275,0.2404,1.011,0.2444,-0.197,0.2725,-0.8508,-0.3041
2025-08-27 16:00:00+00:00,1.9982,1.201,0.2134,1.5029,1.2944,0.9032,1.6281,0.2084,0.2404,1.0105,0.2444,-0.197,0.2872,-0.8508,-0.3041
2025-08-28 16:00:00+00:00,1.9982,1.2052,0.2401,1.4804,1.3245,0.8959,1.6281,0.2247,0.2404,0.9965,0.2444,-0.197,0.2872,-0.8508,-0.2947
2025-08-29 16:00:00+00:00,1.9982,1.2074,0.2639,1.4534,1.3245,0.8819,1.6281,0.2137,0.2404,0.9768,0.2552,-0.197,0.2894,-0.8508,-0.2872
2025-09-01 12:00:00+00:00,1.9982,1.2177,0.2755,1.4421,1.3245,0.8895,1.6281,0.2438,0.2404,0.9987,0.258,-0.1961,0.2889,-0.8437,-0.2872
2025-09-02 12:00:00+00:00,1.9982,1.2252,0.2755,1.5394,1.3373,0.8135,1.6581,0.2535,0.2466,1.0263,0.2655,-0.1707,0.3177,-0.8481,-0.2686
2025-09-03 12:00:00+00:00,1.9982,1.227,0.2755,1.5386,1.35,0.7919,1.6886,0.2674,0.2618,1.0263,0.2655,-0.1372,0.325,-0.8561,-0.2347
2025-09-04 12:00:00+00:00,1.9982,1.2156,0.2755,1.5524,1.35,0.9009,1.6886,0.2784,0.2616,1.03,0.2655,-0.1372,0.325,-0.8855,-0.2297
2025-09-05 12:00:00+00:00,1.9974,1.2568,0.2747,1.5517,1.3491,0.9009,1.6878,0.2784,0.2616,1.0356,0.2655,-0.1376,0.3246,-0.8409,-0.217
2025-09-08 08:00:00+00:00,1.9959,1.2568,0.2772,1.5267,1.3102,0.9015,1.7044,0.2779,0.2553,1.0463,0.2782,-0.1236,0.3328,-0.8284,-0.1976
2025-09-09 08:00:00+00:00,1.9526,1.2568,0.2652,1.4897,1.2744,0.9117,1.7036,0.2901,0.3095,1.0463,0.2782,-0.1282,0.3338,-0.8161,-0.1961
2025-09-10 08:00:00+00:00,1.9163,1.2568,0.3318,1.4952,1.2351,0.9024,1.7183,0.2754,0.3,1.0463,0.2782,-0.0964,0.3652,-0.8161,-0.1758
2025-09-11 08:00:00+00:00,1.897,1.2568,0.3318,1.525,1.2469,0.8917,1.7213,0.2573,0.3,1.0388,0.2782,-0.0854,0.3652,-0.8161,-0.1758
2025-09-12 08:00:00+00:00,1.7841,1.256,0.3471,1.3632,1.1665,0.8579,1.7353,0.2236,0.3001,1.0576,0.2777,-0.0743,0.3652,-0.8161,-0.1758
2025-09-15 04:00:00+00:00,1.7665,1.2511,0.3471,1.3283,1.1568,0.8482,1.7353,0.1855,0.3072,1.0576,0.2852,-0.0748,0.3652,-0.8161,-0.1758
2025-09-16 04:00:00+00:00,1.7995,1.2758,0.3259,1.3298,1.1819,0.9179,1.7353,0.2917,0.3153,1.055,0.3049,-0.1018,0.342,-0.8161,-0.1762
2025-09-17 04:00:00+00:00,1.7995,1.2758,0.258,1.326,1.1819,0.9339,1.7353,0.311,0.309,1.0614,0.316,-0.1068,0.3019,-0.8207,-0.1522
2025-09-18 04:00:00+00:00,1.8152,1.2599,0.1618,1.4032,1.172,0.9339,1.749,0.3236,0.3037,1.08,0.316,-0.1704,0.1955,-0.8237,-0.1276
2025-09-19 04:00:00+00:00,1.8152,1.2607,0.1788,1.4097,1.1337,0.9339,1.7635,0.3376,0.3524,1.08,0.328,-0.157,0.2116,-0.786,-0.1109
2025-09-22 00:00:00+00:00,1.8228,1.25,0.1788,1.4027,1.0938,0.9339,1.7578,0.3492,0.3524,1.08,0.328,-0.1703,0.2116,-0.786,-0.1096
2025-09-23 00:00:00+00:00,1.8344,1.2526,0.1788,1.3962,1.1115,0.9339,1.7781,0.3237,0.3519,1.08,0.328,-0.1448,0.2116,-0.7934,-0.0933
2025-09-24 00:00:00+00:00,1.8344,1.1946,0.1788,1.4167,1.1337,0.9339,1.7781,0.3926,0.3623,1.08,0.328,-0.1448,0.222,-0.7964,-0.0933
2025-09-25 00:00:00+00:00,1.8344,1.1331,0.1788,1.43,1.1221,0.9475,1.7781,0.3926,0.3491,1.0704,0.328,-0.1511,0.2322,-0.8109,-0.1017
2025-09-26 00:00:00+00:00,1.8344,1.1453,0.1914,1.4228,0.9869,0.9475,1.786,0.3926,0.3314,1.0266,0.328,-0.2438,0.2335,-0.8204,-0.147
2025-09-28 20:00:00+00:00,1.8344,1.1576,0.2055,1.4605,1.023,0.9475,1.789,0.3926,0.3246,1.02,0.328,-0.2282,0.2472,-0.8267,-0.1341
2025-09-29 20:00:00+00:00,1.8344,1.1304,0.2055,1.4607,0.9716,0.9475,1.8001,0.3926,0.3723,1.0527,0.328,-0.2159,0.2541,-0.7869,-0.1258
2025-09-30 20:00:00+00:00,1.8251,1.0994,0.2055,1.4656,0.9844,0.9612,1.8087,0.4082,0.3981,1.039,0.3246,-0.2159,0.2541,-0.7841,-0.1153
2025-10-01 20:00:00+00:00,1.8137,1.1477,0.2055,1.4846,0.9844,0.9708,1.7191,0.4304,0.3486,1.0123,0.2978,-0.2059,0.2541,-0.7742,-0.1123
2025-10-02 20:00:00+00:00,1.8314,1.1849,0.2055,1.4846,0.9997,0.9708,1.6963,0.4304,0.3537,0.9807,0.2729,-0.1932,0.2541,-0.7456,-0.1096
2025-10-03 20:00:00+00:00,1.8454,1.1849,0.2055,1.4846,1.0079,0.9708,1.7522,0.4304,0.4462,1.0016,0.3334,-0.1932,0.2541,-0.733,-0.0767
2025-10-06 16:00:00+00:00,1.8079,1.1849,0.2055,1.4846,1.0138,0.9708,1.8465,0.4464,0.373,0.9952,0.3308,-0.1932,0.2676,-0.6767,-0.1063
2025-10-07 16:00:00+00:00,1.8561,1.1849,0.2055,1.4846,1.0276,0.9708,1.7335,0.4552,0.288,0.9867,0.2535,-0.1932,0.2556,-0.7136,-0.266
2025-10-08 16:00:00+00:00,1.8561,1.2025,0.1976,1.4974,1.0589,0.9708,1.6187,0.4611,0.247,1.01,0.1892,-0.1709,0.2362,-0.7635,-0.3811
2025-10-09 16:00:00+00:00,1.8561,1.211,0.1368,1.4944,1.0697,0.9747,1.61,0.4847,0.3217,1.0036,0.2949,-0.157,0.1524,-0.7186,-0.3637
2025-10-10 16:00:00+00:00,1.8479,1.2264,0.2414,1.3908,1.0716,0.9879,1.6459,0.4895,0.372,1.0245,0.3984,-0.1338,0.2431,-0.6545,-0.3122
2025-10-13 12:00:00+00:00,1.8783,1.2264,0.2492,1.4602,1.0905,1.008,1.6459,0.518,0.3606,1.0296,0.3984,-0.1285,0.1745,-0.6324,-0.3113
2025-10-14 12:00:00+00:00,1.9032,1.2264,0.2583,1.4361,1.1026,1.0245,1.6459,0.5209,0.4139,1.0314,0.3984,-0.1014,0.2322,-0.6324,-0.2933
2025-10-15 12:00:00+00:00,1.9032,1.2264,0.2666,1.5035,1.1103,1.0315,1.6459,0.5416,0.4179,1.0383,0.3984,-0.1013,0.26,-0.6324,-0.2877
2025-10-16 12:00:00+00:00,1.9032,1.2422,0.2762,1.4341,1.1103,1.0154,1.6624,0.5212,0.4422,1.0504,0.3984,-0.0954,0.26,-0.6324,-0.2877
2025-10-17 12:00:00+00:00,1.927,1.2589,0.2472,1.4191,1.1103,1.0052,1.6576,0.5148,0.4422,1.0579,0.419,-0.0877,0.2721,-0.6153,-0.2448
2025-10-20 08:00:00+00:00,1.927,1.2589,0.2572,1.4313,1.1103,1.0248,1.7074,0.5447,0.4559,1.0579,0.419,-0.0877,0.2721,-0.6153,-0.2448
2025-10-21 08:00:00+00:00,1.927,1.2589,0.2951,1.5053,1.1103,1.0753,1.7074,0.5904,0.4211,1.0579,0.419,-0.0877,0.2721,-0.6153,-0.2441
2025-10-22 08:00:00+00:00,1.927,1.2594,0.3119,1.5053,1.1103,1.0753,1.7234,0.5904,0.4557,1.0579,0.419,-0.0858,0.2603,-0.6153,-0.241
2025-10-23 08:00:00+00:00,1.9437,1.2678,0.3119,1.5053,1.1103,1.0753,1.6922,0.5904,0.4093,1.0579,0.4217,-0.0754,0.2761,-0.6157,-0.2396
2025-10-24 08:00:00+00:00,1.9437,1.2678,0.3119,1.5053,1.1103,1.0903,1.6983,0.5904,0.3502,1.0579,0.4443,-0.0829,0.2892,-0.6465,-0.2512
2025-10-27 08:00:00+00:00,1.9437,1.2804,0.3119,1.4868,1.1231,1.0727,1.6758,0.5834,0.362,1.0579,0.4541,-0.0525,0.2892,-0.658,-0.2251
2025-10-28 08:00:00+00:00,1.942,1.2895,0.3119,1.492,1.1231,1.0365,1.7466,0.592,0.4193,1.0579,0.4678,-0.0525,0.2981,-0.6226,-0.2046
2025-10-29 08:00:00+00:00,1.941,1.3008,0.3119,1.4069,1.1231,0.9082,1.7619,0.4581,0.4312,1.0587,0.4335,-0.0898,0.2981,-0.6025,-0.2046
2025-10-30 08:00:00+00:00,1.979,1.3263,0.3406,1.5342,1.1231,0.9478,1.6702,0.4727,0.4306,1.0951,0.5052,-0.1178,0.3092,-0.6201,-0.2329
2025-10-31 08:00:00+00:00,1.979,1.3377,0.321,1.5606,1.1345,0.9228,1.7012,0.48,0.4468,1.0951,0.5052,-0.1954,0.3099,-0.6044,-0.2276
2025-11-03 08:00:00+00:00,1.979,1.328,0.2618,1.5606,1.1381,0.9099,1.7245,0.4464,0.4468,1.0951,0.5052,-0.1978,0.2769,-0.5865,-0.235
2025-11-04 08:00:00+00:00,1.979,1.3012,0.2104,1.5467,1.1093,0.9858,1.7668,0.5049,0.4306,1.0892,0.4795,-0.2566,0.2458,-0.5869,-0.1765
2025-11-05 08:00:00+00:00,1.979,1.2907,0.1897,1.5183,1.1117,0.9911,1.7643,0.5049,0.4326,1.048,0.4983,-0.272,0.2475,-0.5518,-0.1765
